,ensembl_gene_id,p_val,avg_logFC,pct.1(treatment),pct.2(control),p_val_adj,mgi_symbol,description
1452,ENSMUSG00000053141,6.43E-07,18.43709393,0.114,0.1,0.001285805,Ptprt,"protein tyrosine phosphatase, receptor type, T [Source:MGI Symbol;Acc:MGI:1321152]"
1656,ENSMUSG00000070306,6.43E-07,Inf,0.114,1,0.001285805,Ccdc153,coiled-coil domain containing 153 [Source:MGI Symbol;Acc:MGI:2448587]
825,ENSMUSG00000030237,6.57E-07,-9.545273924,0.068,0.9,0.001314586,Slco1a4,"solute carrier organic anion transporter family, member 1a4 [Source:MGI Symbol;Acc:MGI:1351896]"
1753,ENSMUSG00000090019,6.61E-07,17.3151047,0.045,0.9,0.001322806,Gimap1,"GTPase, IMAP family member 1 [Source:MGI Symbol;Acc:MGI:109368]"
1345,ENSMUSG00000046352,7.02E-07,268.7530177,0.159,1,0.001403242,Gjb2,"gap junction protein, beta 2 [Source:MGI Symbol;Acc:MGI:95720]"
61,ENSMUSG00000003436,7.36E-07,616.8794788,0.136,1,0.001472537,Dll3,delta like canonical Notch ligand 3 [Source:MGI Symbol;Acc:MGI:1096877]
116,ENSMUSG00000006641,7.36E-07,378.1767065,0.136,1,0.001472537,Slc5a6,"solute carrier family 5 (sodium-dependent vitamin transporter), member 6 [Source:MGI Symbol;Acc:MGI:2660847]"
252,ENSMUSG00000020311,7.36E-07,525.7193579,0.136,1,0.001472537,Erlec1,endoplasmic reticulum lectin 1 [Source:MGI Symbol;Acc:MGI:1914003]
452,ENSMUSG00000023571,7.36E-07,353.961049,0.136,1,0.001472537,C1qtnf12,C1q and tumor necrosis factor related 12 [Source:MGI Symbol;Acc:MGI:1914639]
569,ENSMUSG00000025893,7.36E-07,Inf,0.136,1,0.001472537,Kbtbd3,kelch repeat and BTB (POZ) domain containing 3 [Source:MGI Symbol;Acc:MGI:1916399]
653,ENSMUSG00000027204,7.36E-07,452.2934926,0.136,1,0.001472537,Fbn1,fibrillin 1 [Source:MGI Symbol;Acc:MGI:95489]
1059,ENSMUSG00000035649,7.36E-07,Inf,0.136,1,0.001472537,Zcchc7,"zinc finger, CCHC domain containing 7 [Source:MGI Symbol;Acc:MGI:2442912]"
1568,ENSMUSG00000061517,7.43E-07,-78.54858445,0.114,0.1,0.001486869,Sox21,SRY (sex determining region Y)-box 21 [Source:MGI Symbol;Acc:MGI:2654070]
95,ENSMUSG00000005583,8.09E-07,Inf,0.295,1,0.001617595,Mef2c,myocyte enhancer factor 2C [Source:MGI Symbol;Acc:MGI:99458]
426,ENSMUSG00000022750,8.48E-07,253.7970536,0.136,0.1,0.001696211,Klhl22,kelch-like 22 [Source:MGI Symbol;Acc:MGI:1337995]
555,ENSMUSG00000025591,8.48E-07,113.601337,0.136,0.1,0.001696211,Tma16,translation machinery associated 16 [Source:MGI Symbol;Acc:MGI:1913532]
562,ENSMUSG00000025780,8.48E-07,113.7190557,0.136,0.1,0.001696211,Itih5,inter-alpha (globulin) inhibitor H5 [Source:MGI Symbol;Acc:MGI:1925751]
1258,ENSMUSG00000041261,8.48E-07,515.6655357,0.136,1,0.001696211,Car8,carbonic anhydrase 8 [Source:MGI Symbol;Acc:MGI:88253]
1600,ENSMUSG00000063558,8.48E-07,464.7982035,0.136,1,0.001696211,Aox1,aldehyde oxidase 1 [Source:MGI Symbol;Acc:MGI:88035]
1144,ENSMUSG00000037872,8.92E-07,-130.6918256,0.068,0.9,0.001783013,Ackr1,atypical chemokine receptor 1 (Duffy blood group) [Source:MGI Symbol;Acc:MGI:1097689]
371,ENSMUSG00000022031,9.76E-07,646.9346463,0.136,1,0.001952425,Elp3,elongator acetyltransferase complex subunit 3 [Source:MGI Symbol;Acc:MGI:1921445]
603,ENSMUSG00000026361,9.76E-07,459.1994774,0.136,1,0.001952425,Cdc73,"cell division cycle 73, Paf1/RNA polymerase II complex component [Source:MGI Symbol;Acc:MGI:2384876]"
674,ENSMUSG00000027550,9.76E-07,442.5056665,0.136,0.1,0.001952425,Lrrcc1,leucine rich repeat and coiled-coil domain containing 1 [Source:MGI Symbol;Acc:MGI:1918960]
1202,ENSMUSG00000039239,9.76E-07,149.2212863,0.136,0.1,0.001952425,Tgfb2,"transforming growth factor, beta 2 [Source:MGI Symbol;Acc:MGI:98726]"
1534,ENSMUSG00000059146,9.76E-07,380.9573591,0.136,1,0.001952425,Ntrk3,"neurotrophic tyrosine kinase, receptor, type 3 [Source:MGI Symbol;Acc:MGI:97385]"
1368,ENSMUSG00000047843,9.88E-07,281.4503718,0.205,1,0.001976029,Bri3,brain protein I3 [Source:MGI Symbol;Acc:MGI:1933174]
752,ENSMUSG00000028702,9.92E-07,618.6950928,0.114,1,0.001983654,Rad54l,RAD54 like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:894697]
307,ENSMUSG00000021235,1.06E-06,507.2598488,0.045,0.9,0.002115597,Coq6,coenzyme Q6 monooxygenase [Source:MGI Symbol;Acc:MGI:1924408]
484,ENSMUSG00000024235,1.06E-06,-192.1791531,0.045,0.9,0.002115597,Map3k8,mitogen-activated protein kinase kinase kinase 8 [Source:MGI Symbol;Acc:MGI:1346878]
737,ENSMUSG00000028556,1.06E-06,-165.1845656,0.045,0.9,0.002115597,Dock7,dedicator of cytokinesis 7 [Source:MGI Symbol;Acc:MGI:1914549]
1426,ENSMUSG00000051736,1.11E-06,439.0538545,0.227,1,0.002221743,Fam229b,"family with sequence similarity 229, member B [Source:MGI Symbol;Acc:MGI:1913587]"
409,ENSMUSG00000022533,1.11E-06,63.40274808,0.182,0.1,0.002224892,Atp13a3,ATPase type 13A3 [Source:MGI Symbol;Acc:MGI:2685387]
632,ENSMUSG00000026819,1.12E-06,105.9389749,0.136,0.1,0.002245688,Slc25a25,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25 [Source:MGI Symbol;Acc:MGI:1915913]"
1183,ENSMUSG00000038876,1.14E-06,Inf,0.114,1,0.002288559,Rnf146,ring finger protein 146 [Source:MGI Symbol;Acc:MGI:1915281]
1269,ENSMUSG00000041577,1.14E-06,173.1042043,0.114,1,0.002288559,Prelp,proline arginine-rich end leucine-rich repeat [Source:MGI Symbol;Acc:MGI:2151110]
1356,ENSMUSG00000047330,1.21E-06,Inf,0.068,0.9,0.002410128,Kcne4,"potassium voltage-gated channel, Isk-related subfamily, gene 4 [Source:MGI Symbol;Acc:MGI:1891125]"
383,ENSMUSG00000022150,1.22E-06,518.4213419,0.159,1,0.00243492,Dab2,"disabled 2, mitogen-responsive phosphoprotein [Source:MGI Symbol;Acc:MGI:109175]"
1117,ENSMUSG00000037235,1.22E-06,557.7633462,0.159,1,0.00243492,Mxd4,Max dimerization protein 4 [Source:MGI Symbol;Acc:MGI:104991]
1821,ENSMUSG00000104222,1.26E-06,-13.94495544,0.227,1,0.002529647,Gm7292,predicted gene 7292 [Source:MGI Symbol;Acc:MGI:3645786]
1132,ENSMUSG00000037625,1.27E-06,324.3924379,0.182,1,0.002543939,Cldn11,claudin 11 [Source:MGI Symbol;Acc:MGI:106925]
101,ENSMUSG00000005804,1.29E-06,-289.1341619,0.136,0.1,0.002581102,Bloc1s6,"biogenesis of lysosomal organelles complex-1, subunit 6, pallidin [Source:MGI Symbol;Acc:MGI:1927580]"
431,ENSMUSG00000022805,1.29E-06,205.8260704,0.136,1,0.002581102,Maats1,"MYCBP-associated, testis expressed 1 [Source:MGI Symbol;Acc:MGI:2443598]"
1450,ENSMUSG00000053128,1.29E-06,116.5275354,0.136,1,0.002581102,Rnf26,ring finger protein 26 [Source:MGI Symbol;Acc:MGI:2388131]
976,ENSMUSG00000032727,1.32E-06,599.9277794,0.114,1,0.002638302,Mier3,MIER family member 3 [Source:MGI Symbol;Acc:MGI:2442317]
303,ENSMUSG00000021193,1.39E-06,339.9778181,0.159,1,0.002789692,Pitrm1,pitrilysin metallepetidase 1 [Source:MGI Symbol;Acc:MGI:1916867]
414,ENSMUSG00000022558,1.45E-06,Inf,0.182,1,0.00290676,Mroh1,maestro heat-like repeat family member 1 [Source:MGI Symbol;Acc:MGI:2442558]
772,ENSMUSG00000029125,1.45E-06,551.1407653,0.182,0.1,0.00290676,Stx18,syntaxin 18 [Source:MGI Symbol;Acc:MGI:1918366]
827,ENSMUSG00000030247,1.45E-06,71.19250437,0.182,1,0.00290676,Kcnj8,"potassium inwardly-rectifying channel, subfamily J, member 8 [Source:MGI Symbol;Acc:MGI:1100508]"
1666,ENSMUSG00000070923,1.47E-06,128.6076723,0.205,0.1,0.002933599,Klhl9,kelch-like 9 [Source:MGI Symbol;Acc:MGI:2180122]
287,ENSMUSG00000020799,1.48E-06,395.52122,0.136,1,0.002964436,Tekt1,tektin 1 [Source:MGI Symbol;Acc:MGI:1333819]
378,ENSMUSG00000022064,1.48E-06,-73.14047891,0.136,1,0.002964436,Pibf1,progesterone immunomodulatory binding factor 1 [Source:MGI Symbol;Acc:MGI:1261910]
1195,ENSMUSG00000039157,1.48E-06,364.2549305,0.136,1,0.002964436,Fam102a,"family with sequence similarity 102, member A [Source:MGI Symbol;Acc:MGI:2138935]"
172,ENSMUSG00000016409,1.52E-06,190.7894863,0.114,1,0.003039158,Nkap,NFKB activating protein [Source:MGI Symbol;Acc:MGI:1914300]
193,ENSMUSG00000018451,1.66E-06,177.9170039,0.182,0.1,0.003319069,6330403K07Rik,RIKEN cDNA 6330403K07 gene [Source:MGI Symbol;Acc:MGI:1918001]
425,ENSMUSG00000022748,1.66E-06,-15.14491618,0.182,1,0.003319069,Cmss1,cms small ribosomal subunit 1 [Source:MGI Symbol;Acc:MGI:1913747]
1801,ENSMUSG00000102593,1.66E-06,191.6391556,0.182,1,0.003319069,Gm38384,"predicted gene, 38384 [Source:MGI Symbol;Acc:MGI:5611612]"
321,ENSMUSG00000021411,1.75E-06,474.8317671,0.114,1,0.003498233,Pxdc1,PX domain containing 1 [Source:MGI Symbol;Acc:MGI:1914145]
1480,ENSMUSG00000055371,1.75E-06,Inf,0.114,1,0.003498233,Stam2,signal transducing adaptor molecule (SH3 domain and ITAM motif) 2 [Source:MGI Symbol;Acc:MGI:1929100]
1724,ENSMUSG00000079179,1.75E-06,336.8147652,0.114,1,0.003498233,Rab10os,"RAB10, member RAS oncogene family, opposite strand [Source:MGI Symbol;Acc:MGI:1921423]"
1761,ENSMUSG00000091028,1.75E-06,180.2823595,0.114,1,0.003498233,Gm10722,predicted gene 10722 [Source:MGI Symbol;Acc:MGI:3642024]
1772,ENSMUSG00000095186,1.75E-06,31.97125682,0.114,1,0.003498233,Gm10718,predicted gene 10718 [Source:MGI Symbol;Acc:MGI:3642028]
1788,ENSMUSG00000099406,1.75E-06,158.4346801,0.114,1,0.003498233,Gm29408,predicted gene 29408 [Source:MGI Symbol;Acc:MGI:5580114]
355,ENSMUSG00000021838,1.83E-06,152.0099045,0.159,1,0.003654097,Samd4,sterile alpha motif domain containing 4 [Source:MGI Symbol;Acc:MGI:1921730]
1157,ENSMUSG00000038160,1.83E-06,Inf,0.159,1,0.003654097,Atg5,autophagy related 5 [Source:MGI Symbol;Acc:MGI:1277186]
1449,ENSMUSG00000052949,1.83E-06,598.0135301,0.159,0.1,0.003654097,Rnf157,ring finger protein 157 [Source:MGI Symbol;Acc:MGI:2442484]
114,ENSMUSG00000006526,1.86E-06,74.1465986,0.227,1,0.003719597,Stimate,STIM activating enhancer [Source:MGI Symbol;Acc:MGI:1921500]
283,ENSMUSG00000020766,1.88E-06,46.63435611,0.068,0.9,0.003763531,Galk1,galactokinase 1 [Source:MGI Symbol;Acc:MGI:95730]
467,ENSMUSG00000024033,1.89E-06,Inf,0.182,1,0.003787287,Rsph1,radial spoke head 1 homolog (Chlamydomonas) [Source:MGI Symbol;Acc:MGI:1194909]
1,ENSMUSG00000000056,1.95E-06,Inf,0.136,1,0.003901745,Narf,nuclear prelamin A recognition factor [Source:MGI Symbol;Acc:MGI:1914858]
682,ENSMUSG00000027669,2.09E-06,66.69972385,0.159,1,0.004177656,Gnb4,"guanine nucleotide binding protein (G protein), beta 4 [Source:MGI Symbol;Acc:MGI:104581]"
1260,ENSMUSG00000041303,2.09E-06,-46.63138995,0.159,0.1,0.004177656,Gtf3c3,"general transcription factor IIIC, polypeptide 3 [Source:MGI Symbol;Acc:MGI:2138383]"
1330,ENSMUSG00000045257,2.09E-06,57.85433749,0.159,1,0.004177656,Morn2,MORN repeat containing 2 [Source:MGI Symbol;Acc:MGI:2674071]
1143,ENSMUSG00000037846,2.16E-06,278.5908087,0.182,1,0.004318619,Rtkn2,rhotekin 2 [Source:MGI Symbol;Acc:MGI:2158417]
1620,ENSMUSG00000066406,2.16E-06,66.03003051,0.205,1,0.004329502,Akap13,A kinase (PRKA) anchor protein 13 [Source:MGI Symbol;Acc:MGI:2676556]
1461,ENSMUSG00000053897,2.18E-06,3.524773656,0.068,0.9,0.004358881,Slc39a8,"solute carrier family 39 (metal ion transporter), member 8 [Source:MGI Symbol;Acc:MGI:1914797]"
161,ENSMUSG00000015757,2.24E-06,Inf,0.136,1,0.004471354,Ppil4,peptidylprolyl isomerase (cyclophilin)-like 4 [Source:MGI Symbol;Acc:MGI:1914668]
1596,ENSMUSG00000063358,2.24E-06,140.2036962,0.136,1,0.004471354,Mapk1,mitogen-activated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1346858]
318,ENSMUSG00000021390,2.39E-06,470.191389,0.159,1,0.004772865,Ogn,osteoglycin [Source:MGI Symbol;Acc:MGI:109278]
457,ENSMUSG00000023913,2.46E-06,Inf,0.182,1,0.00492115,Pla2g7,"phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma) [Source:MGI Symbol;Acc:MGI:1351327]"
703,ENSMUSG00000028082,2.46E-06,176.810017,0.182,0.1,0.00492115,Sh3d19,SH3 domain protein D19 [Source:MGI Symbol;Acc:MGI:1350923]
991,ENSMUSG00000033066,2.46E-06,333.1632793,0.205,0.1,0.004922808,Gas7,growth arrest specific 7 [Source:MGI Symbol;Acc:MGI:1202388]
1508,ENSMUSG00000057147,2.46E-06,188.4248847,0.205,0.1,0.004922808,Dph6,diphthamine biosynthesis 6 [Source:MGI Symbol;Acc:MGI:1913882]
581,ENSMUSG00000026042,2.52E-06,193.6489855,0.068,0.9,0.005044119,Col5a2,"collagen, type V, alpha 2 [Source:MGI Symbol;Acc:MGI:88458]"
585,ENSMUSG00000026082,2.52E-06,124.1800155,0.068,0.9,0.005044119,Rev1,"REV1, DNA directed polymerase [Source:MGI Symbol;Acc:MGI:1929074]"
1800,ENSMUSG00000102579,2.52E-06,375.2052991,0.068,0.9,0.005044119,Gm37965,"predicted gene, 37965 [Source:MGI Symbol;Acc:MGI:5611193]"
124,ENSMUSG00000007827,2.56E-06,477.0959537,0.136,1,0.005120362,Ankrd26,ankyrin repeat domain 26 [Source:MGI Symbol;Acc:MGI:1917887]
907,ENSMUSG00000031652,2.56E-06,536.3508045,0.136,1,0.005120362,N4bp1,NEDD4 binding protein 1 [Source:MGI Symbol;Acc:MGI:2136825]
1442,ENSMUSG00000052688,2.61E-06,5.704789306,0.068,0.8,0.005222349,Rab7b,"RAB7B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2442295]"
1227,ENSMUSG00000040006,2.72E-06,238.1499696,0.159,1,0.005449035,Ginm1,glycoprotein integral membrane 1 [Source:MGI Symbol;Acc:MGI:2384905]
952,ENSMUSG00000032359,2.80E-06,179.3319671,0.205,1,0.005593745,Ctsh,cathepsin H [Source:MGI Symbol;Acc:MGI:107285]
1163,ENSMUSG00000038370,2.80E-06,Inf,0.205,1,0.005593745,Pcp4l1,Purkinje cell protein 4-like 1 [Source:MGI Symbol;Acc:MGI:1913675]
38,ENSMUSG00000001946,2.92E-06,60.21573319,0.068,0.9,0.005832122,Esam,endothelial cell-specific adhesion molecule [Source:MGI Symbol;Acc:MGI:1916774]
301,ENSMUSG00000021103,2.92E-06,-76.76874655,0.068,0.9,0.005832122,Mnat1,menage a trois 1 [Source:MGI Symbol;Acc:MGI:106207]
809,ENSMUSG00000029910,2.92E-06,142.5421491,0.068,0.9,0.005832122,Mad2l1,MAD2 mitotic arrest deficient-like 1 [Source:MGI Symbol;Acc:MGI:1860374]
1151,ENSMUSG00000038055,2.92E-06,28.12082317,0.068,0.9,0.005832122,Dexi,dexamethasone-induced transcript [Source:MGI Symbol;Acc:MGI:1926236]
1110,ENSMUSG00000037098,2.93E-06,324.6603132,0.136,1,0.005859272,Rab11fip3,RAB11 family interacting protein 3 (class II) [Source:MGI Symbol;Acc:MGI:2444431]
1611,ENSMUSG00000064254,2.93E-06,203.3396781,0.136,1,0.005859272,Ethe1,ethylmalonic encephalopathy 1 [Source:MGI Symbol;Acc:MGI:1913321]
1726,ENSMUSG00000079334,2.93E-06,162.7958163,0.136,1,0.005859272,Naa80,"N(alpha)-acetyltransferase 80, NatH catalytic subunit [Source:MGI Symbol;Acc:MGI:1888902]"
1244,ENSMUSG00000040584,3.05E-06,30.28572632,0.091,0.9,0.006098485,Abcb1a,"ATP-binding cassette, sub-family B (MDR/TAP), member 1A [Source:MGI Symbol;Acc:MGI:97570]"
509,ENSMUSG00000024598,3.11E-06,241.746929,0.159,1,0.006216618,Fbn2,fibrillin 2 [Source:MGI Symbol;Acc:MGI:95490]
818,ENSMUSG00000030108,3.11E-06,Inf,0.159,1,0.006216618,Slc6a13,"solute carrier family 6 (neurotransmitter transporter, GABA), member 13 [Source:MGI Symbol;Acc:MGI:95629]"
1067,ENSMUSG00000035864,3.14E-06,187.0145218,0.295,1,0.006286665,Syt1,synaptotagmin I [Source:MGI Symbol;Acc:MGI:99667]
622,ENSMUSG00000026678,3.18E-06,Inf,0.205,0.1,0.006351954,Rgs5,regulator of G-protein signaling 5 [Source:MGI Symbol;Acc:MGI:1098434]
1391,ENSMUSG00000049184,3.35E-06,Inf,0.136,1,0.0066999,Purg,purine-rich element binding protein G [Source:MGI Symbol;Acc:MGI:1922279]
757,ENSMUSG00000028803,3.37E-06,223.8084536,0.068,0.9,0.006737502,Nipal3,NIPA-like domain containing 3 [Source:MGI Symbol;Acc:MGI:1921802]
1462,ENSMUSG00000053963,3.37E-06,17.98181968,0.068,0.9,0.006737502,Stum,mechanosensory transduction mediator [Source:MGI Symbol;Acc:MGI:2138735]
1537,ENSMUSG00000059475,3.37E-06,230.0708891,0.068,0.9,0.006737502,Zfp426,zinc finger protein 426 [Source:MGI Symbol;Acc:MGI:1920248]
788,ENSMUSG00000029433,3.49E-06,Inf,0.227,1,0.006982664,Diablo,"diablo, IAP-binding mitochondrial protein [Source:MGI Symbol;Acc:MGI:1913843]"
1243,ENSMUSG00000040552,3.83E-06,182.2417322,0.136,1,0.007655519,C3ar1,complement component 3a receptor 1 [Source:MGI Symbol;Acc:MGI:1097680]
1252,ENSMUSG00000040865,3.89E-06,103.5525047,0.068,0.9,0.007776827,Ino80d,INO80 complex subunit D [Source:MGI Symbol;Acc:MGI:3027003]
1579,ENSMUSG00000062040,3.89E-06,224.9919274,0.068,0.9,0.007776827,Zfp27,zinc finger protein 27 [Source:MGI Symbol;Acc:MGI:99174]
1554,ENSMUSG00000060510,3.90E-06,131.0666648,0.273,0.1,0.007807445,Zfp266,zinc finger protein 266 [Source:MGI Symbol;Acc:MGI:1924769]
149,ENSMUSG00000014602,3.95E-06,Inf,0.227,1,0.007904909,Kif1a,kinesin family member 1A [Source:MGI Symbol;Acc:MGI:108391]
883,ENSMUSG00000031227,3.95E-06,Inf,0.227,1,0.007904909,Magee1,"melanoma antigen, family E, 1 [Source:MGI Symbol;Acc:MGI:2148149]"
325,ENSMUSG00000021493,3.99E-06,640.0558363,0.295,1,0.007985139,Pdlim7,PDZ and LIM domain 7 [Source:MGI Symbol;Acc:MGI:1914649]
1698,ENSMUSG00000074743,4.09E-06,Inf,0.205,1,0.008174509,Thbd,thrombomodulin [Source:MGI Symbol;Acc:MGI:98736]
1507,ENSMUSG00000057134,4.12E-06,72.14111722,0.182,1,0.008241476,Ado,2-aminoethanethiol (cysteamine) dioxygenase [Source:MGI Symbol;Acc:MGI:2685083]
1328,ENSMUSG00000044948,4.37E-06,412.9776929,0.136,1,0.008741034,Cfap43,cilia and flagella associated protein 43 [Source:MGI Symbol;Acc:MGI:1289258]
1610,ENSMUSG00000064215,4.37E-06,642.1959812,0.136,1,0.008741034,Ifi27,"interferon, alpha-inducible protein 27 [Source:MGI Symbol;Acc:MGI:1277180]"
1785,ENSMUSG00000097392,4.37E-06,Inf,0.136,1,0.008741034,Thoc2l,THO complex subunit 2-like [Source:MGI Symbol;Acc:MGI:3040669]
751,ENSMUSG00000028700,4.60E-06,119.1266745,0.159,1,0.009192287,Pomgnt1,"protein O-linked mannose beta 1,2-N-acetylglucosaminyltransferase [Source:MGI Symbol;Acc:MGI:1915523]"
822,ENSMUSG00000030218,4.60E-06,Inf,0.159,1,0.009192287,Mgp,matrix Gla protein [Source:MGI Symbol;Acc:MGI:96976]
1125,ENSMUSG00000037362,4.60E-06,Inf,0.159,1,0.009192287,Ccn3,cellular communication network factor 3 [Source:MGI Symbol;Acc:MGI:109185]
1300,ENSMUSG00000043164,4.60E-06,Inf,0.159,1,0.009192287,Tmem212,transmembrane protein 212 [Source:MGI Symbol;Acc:MGI:2685410]
1397,ENSMUSG00000049422,4.60E-06,Inf,0.159,1,0.009192287,Chchd10,coiled-coil-helix-coiled-coil-helix domain containing 10 [Source:MGI Symbol;Acc:MGI:2143558]
1280,ENSMUSG00000042116,4.63E-06,-17.18036814,0.205,0.9,0.009264278,Vwa1,von Willebrand factor A domain containing 1 [Source:MGI Symbol;Acc:MGI:2179729]
393,ENSMUSG00000022313,4.63E-06,-67.63362398,0.091,0.9,0.009265236,Utp23,UTP23 small subunit processome component [Source:MGI Symbol;Acc:MGI:1925831]
1085,ENSMUSG00000036398,4.77E-06,86.02039692,0.25,0.1,0.009530946,Ppp1r11,"protein phosphatase 1, regulatory inhibitor subunit 11 [Source:MGI Symbol;Acc:MGI:1923747]"
1748,ENSMUSG00000087306,4.99E-06,193.9950277,0.136,1,0.009973163,A230004M16Rik,RIKEN cDNA A230004M16 gene [Source:MGI Symbol;Acc:MGI:2445050]
605,ENSMUSG00000026384,5.17E-06,Inf,0.068,0.9,0.010334839,Ptpn4,"protein tyrosine phosphatase, non-receptor type 4 [Source:MGI Symbol;Acc:MGI:1099792]"
1308,ENSMUSG00000043909,5.17E-06,205.4511847,0.068,0.9,0.010334839,Trp53bp1,transformation related protein 53 binding protein 1 [Source:MGI Symbol;Acc:MGI:1351320]
1697,ENSMUSG00000074733,5.17E-06,-48.36371154,0.068,0.9,0.010334839,Zfp950,zinc finger protein 950 [Source:MGI Symbol;Acc:MGI:2652824]
931,ENSMUSG00000032121,5.23E-06,362.0418172,0.159,1,0.010457687,Tmem218,transmembrane protein 218 [Source:MGI Symbol;Acc:MGI:1913529]
1464,ENSMUSG00000054008,5.32E-06,15.56105358,0.091,0.9,0.010634156,Ndst1,N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1 [Source:MGI Symbol;Acc:MGI:104719]
1263,ENSMUSG00000041408,5.38E-06,Inf,0.25,1,0.01075416,Wapl,WAPL cohesin release factor [Source:MGI Symbol;Acc:MGI:2675859]
144,ENSMUSG00000013584,5.69E-06,212.6038871,0.136,1,0.011370645,Aldh1a2,"aldehyde dehydrogenase family 1, subfamily A2 [Source:MGI Symbol;Acc:MGI:107928]"
263,ENSMUSG00000020471,5.71E-06,36.19548613,0.227,0.1,0.011425281,Pold2,"polymerase (DNA directed), delta 2, regulatory subunit [Source:MGI Symbol;Acc:MGI:1097163]"
662,ENSMUSG00000027351,5.94E-06,Inf,0.205,1,0.011875648,Spred1,"sprouty protein with EVH-1 domain 1, related sequence [Source:MGI Symbol;Acc:MGI:2150016]"
1090,ENSMUSG00000036552,5.95E-06,-67.53422908,0.068,0.9,0.011898762,Ermard,ER membrane associated RNA degradation [Source:MGI Symbol;Acc:MGI:1917317]
859,ENSMUSG00000030770,6.06E-06,595.8096279,0.25,1,0.012126868,Parva,"parvin, alpha [Source:MGI Symbol;Acc:MGI:1931144]"
688,ENSMUSG00000027803,6.10E-06,11.53359831,0.091,0.9,0.012195528,Wwtr1,WW domain containing transcription regulator 1 [Source:MGI Symbol;Acc:MGI:1917649]
294,ENSMUSG00000020955,6.48E-06,Inf,0.136,1,0.012954464,Ap4s1,"adaptor-related protein complex AP-4, sigma 1 [Source:MGI Symbol;Acc:MGI:1337065]"
357,ENSMUSG00000021879,6.48E-06,572.3067816,0.136,1,0.012954464,Dnah12,"dynein, axonemal, heavy chain 12 [Source:MGI Symbol;Acc:MGI:107720]"
1304,ENSMUSG00000043496,6.48E-06,393.9448673,0.136,1,0.012954464,Tril,TLR4 interactor with leucine-rich repeats [Source:MGI Symbol;Acc:MGI:1914123]
1121,ENSMUSG00000037287,6.72E-06,269.958454,0.205,1,0.013432393,Tbcel,tubulin folding cofactor E-like [Source:MGI Symbol;Acc:MGI:1925543]
1441,ENSMUSG00000052676,6.72E-06,406.433619,0.205,1,0.013432393,Zmat1,"zinc finger, matrin type 1 [Source:MGI Symbol;Acc:MGI:2442284]"
1013,ENSMUSG00000033964,6.75E-06,273.2889318,0.159,1,0.013506534,Zbtb41,zinc finger and BTB domain containing 41 [Source:MGI Symbol;Acc:MGI:2444487]
67,ENSMUSG00000003617,6.83E-06,281.7944359,0.182,1,0.01365309,Cp,ceruloplasmin [Source:MGI Symbol;Acc:MGI:88476]
1628,ENSMUSG00000067818,6.83E-06,Inf,0.182,1,0.01365309,Myl9,"myosin, light polypeptide 9, regulatory [Source:MGI Symbol;Acc:MGI:2138915]"
33,ENSMUSG00000001518,6.84E-06,484.8744377,0.068,0.9,0.013687736,Itfg2,integrin alpha FG-GAP repeat containing 2 [Source:MGI Symbol;Acc:MGI:1915450]
558,ENSMUSG00000025723,6.84E-06,475.1698013,0.068,0.9,0.013687736,Nmb,neuromedin B [Source:MGI Symbol;Acc:MGI:1915289]
664,ENSMUSG00000027381,6.84E-06,96.89007633,0.068,0.9,0.013687736,Bcl2l11,BCL2-like 11 (apoptosis facilitator) [Source:MGI Symbol;Acc:MGI:1197519]
1061,ENSMUSG00000035683,6.84E-06,264.219624,0.068,0.9,0.013687736,Melk,maternal embryonic leucine zipper kinase [Source:MGI Symbol;Acc:MGI:106924]
1392,ENSMUSG00000049232,6.84E-06,331.5896394,0.068,0.9,0.013687736,Tigd2,tigger transposable element derived 2 [Source:MGI Symbol;Acc:MGI:1915390]
1400,ENSMUSG00000049807,6.99E-06,-14.3515104,0.091,0.9,0.013974924,Arhgap23,Rho GTPase activating protein 23 [Source:MGI Symbol;Acc:MGI:3697726]
28,ENSMUSG00000001418,7.59E-06,Inf,0.364,1,0.015181093,Glmp,glycosylated lysosomal membrane protein [Source:MGI Symbol;Acc:MGI:1913318]
374,ENSMUSG00000022035,7.67E-06,-52.76465366,0.159,1,0.015333465,Ccdc25,coiled-coil domain containing 25 [Source:MGI Symbol;Acc:MGI:1914429]
1213,ENSMUSG00000039552,7.67E-06,483.321542,0.159,1,0.015333465,Rsph4a,radial spoke head 4 homolog A (Chlamydomonas) [Source:MGI Symbol;Acc:MGI:3027894]
1384,ENSMUSG00000048747,7.67E-06,-81.15663042,0.159,1,0.015333465,E130114P18Rik,RIKEN cDNA E130114P18 gene [Source:MGI Symbol;Acc:MGI:2442873]
530,ENSMUSG00000024976,7.85E-06,Inf,0.432,0.1,0.015694336,Shoc2,"Shoc2, leucine rich repeat scaffold protein [Source:MGI Symbol;Acc:MGI:1927197]"
308,ENSMUSG00000021245,7.87E-06,283.5724553,0.068,0.9,0.015732344,Mlh3,mutL homolog 3 [Source:MGI Symbol;Acc:MGI:1353455]
