"","ensembl_gene_id","p_val","avg_logFC","pct.1(treatment)","pct.2(control)","p_val_adj","mgi_symbol","description"
"417","ENSMUSG00000022560",0.032226202679984,-0.621190093944163,0.043,0.286,1,"Slc52a2","solute carrier protein 52, member 2 [Source:MGI Symbol;Acc:MGI:1289288]"
"418","ENSMUSG00000022574",0.00131635393254988,144.045570094198,0.043,0.857,1,"Naprt","nicotinate phosphoribosyltransferase [Source:MGI Symbol;Acc:MGI:2442664]"
"419","ENSMUSG00000022620",0.303906681308632,1.28788963935016,0.087,0.429,1,"Arsa","arylsulfatase A [Source:MGI Symbol;Acc:MGI:88077]"
"420","ENSMUSG00000022636",0.00910683083860783,Inf,0.304,1,1,"Alcam","activated leukocyte cell adhesion molecule [Source:MGI Symbol;Acc:MGI:1313266]"
"421","ENSMUSG00000022665",0.346616217735959,Inf,0.217,0.429,1,"Ccdc80","coiled-coil domain containing 80 [Source:MGI Symbol;Acc:MGI:1915146]"
"422","ENSMUSG00000022676",0.000163481525493446,-3.65087002917664,0,0.857,0.326963050986893,"Snai2","snail family zinc finger 2 [Source:MGI Symbol;Acc:MGI:1096393]"
"423","ENSMUSG00000022677",0.0006606997025629,-111.401142180406,0.174,1,1,"Fopnl","Fgfr1op N-terminal like [Source:MGI Symbol;Acc:MGI:1913336]"
"424","ENSMUSG00000022678",0.614328582150086,-21.953118475256,0.043,0.571,1,"Nde1","nudE neurodevelopment protein 1 [Source:MGI Symbol;Acc:MGI:1914453]"
"425","ENSMUSG00000022682",0.000565425316458617,28.8479046631002,0.13,1,1,"Rrn3","RRN3 RNA polymerase I transcription factor homolog (yeast) [Source:MGI Symbol;Acc:MGI:1925255]"
"426","ENSMUSG00000022708",0.690914079712984,Inf,0.609,0.857,1,"Zbtb20","zinc finger and BTB domain containing 20 [Source:MGI Symbol;Acc:MGI:1929213]"
"427","ENSMUSG00000022747",0.00563744914624013,177.858006579235,0.217,1,1,"St3gal6","ST3 beta-galactoside alpha-2,3-sialyltransferase 6 [Source:MGI Symbol;Acc:MGI:1888707]"
"428","ENSMUSG00000022748",4.26305412821047e-06,4.14393829120663,0.043,1,0.00852610825642094,"Cmss1","cms small ribosomal subunit 1 [Source:MGI Symbol;Acc:MGI:1913747]"
"429","ENSMUSG00000022750",0.000330274004117296,-12.1825357821464,0.043,0.143,0.660548008234591,"Klhl22","kelch-like 22 [Source:MGI Symbol;Acc:MGI:1337995]"
"430","ENSMUSG00000022787",1.33510554849239e-05,21.0628835422642,0.087,1,0.0267021109698478,"Wdr53","WD repeat domain 53 [Source:MGI Symbol;Acc:MGI:1916230]"
"431","ENSMUSG00000022788",0.0210457224592233,-Inf,0.826,1,1,"Fgd4","FYVE, RhoGEF and PH domain containing 4 [Source:MGI Symbol;Acc:MGI:2183747]"
"432","ENSMUSG00000022797",0.000133421885508825,15.3446762999238,0.217,1,0.26684377101765,"Tfrc","transferrin receptor [Source:MGI Symbol;Acc:MGI:98822]"
"433","ENSMUSG00000022805",1.75644772845164e-05,12.0616860771124,0.087,1,0.0351289545690328,"Maats1","MYCBP-associated, testis expressed 1 [Source:MGI Symbol;Acc:MGI:2443598]"
"434","ENSMUSG00000022812",0.00114603552464085,-360.348127337931,0.261,1,1,"Gsk3b","glycogen synthase kinase 3 beta [Source:MGI Symbol;Acc:MGI:1861437]"
"435","ENSMUSG00000022816",0.844435542182546,Inf,0.87,1,1,"Fstl1","follistatin-like 1 [Source:MGI Symbol;Acc:MGI:102793]"
"436","ENSMUSG00000022817",0.0211157681196345,-30.6352016416452,0.348,1,1,"Itgb5","integrin beta 5 [Source:MGI Symbol;Acc:MGI:96614]"
"437","ENSMUSG00000022822",3.00822376517182e-05,-25.0989930366672,0.087,1,0.0601644753034364,"Abcc5","ATP-binding cassette, sub-family C (CFTR/MRP), member 5 [Source:MGI Symbol;Acc:MGI:1351644]"
"438","ENSMUSG00000022828",4.26305412821047e-06,8.36972500419874,0.043,1,0.00852610825642094,"Gtf2e1","general transcription factor II E, polypeptide 1 (alpha subunit) [Source:MGI Symbol;Acc:MGI:1921447]"
"439","ENSMUSG00000022848",0.000330274004117296,-3.20384425003114,0.043,0.143,0.660548008234591,"Slc49a4","solute carrier family 49 member 4 [Source:MGI Symbol;Acc:MGI:2387188]"
"440","ENSMUSG00000022912",0.233107124338507,117.203494095426,0.261,0.857,1,"Pros1","protein S (alpha) [Source:MGI Symbol;Acc:MGI:1095733]"
"441","ENSMUSG00000022914",0.00114603552464085,-97.9365468032391,0.261,1,1,"Brwd1","bromodomain and WD repeat domain containing 1 [Source:MGI Symbol;Acc:MGI:1890651]"
"442","ENSMUSG00000023021",0.00193302177452483,-164.22843829655,0.217,1,1,"Cers5","ceramide synthase 5 [Source:MGI Symbol;Acc:MGI:1919199]"
"443","ENSMUSG00000023025",0.0277293634247594,64.3527674027781,0.348,1,1,"Larp4","La ribonucleoprotein domain family, member 4 [Source:MGI Symbol;Acc:MGI:2443114]"
"444","ENSMUSG00000023036",0.032226202679984,-81.8590109297298,0.043,0.714,1,"Pcdhgc4","protocadherin gamma subfamily C, 4 [Source:MGI Symbol;Acc:MGI:1935203]"
"445","ENSMUSG00000023043",1.99211707528886e-05,0.644457358033628,0.13,1,0.0398423415057773,"Krt18","keratin 18 [Source:MGI Symbol;Acc:MGI:96692]"
"446","ENSMUSG00000023044",0.0357297542916825,72.8542583922369,0.174,0.857,1,"Csad","cysteine sulfinic acid decarboxylase [Source:MGI Symbol;Acc:MGI:2180098]"
"447","ENSMUSG00000023067",0.000486873162480113,268.572860907705,0.217,1,0.973746324960226,"Cdkn1a","cyclin-dependent kinase inhibitor 1A (P21) [Source:MGI Symbol;Acc:MGI:104556]"
"448","ENSMUSG00000023072",0.000885259182174317,177.24009568785,0.435,1,1,"Cep89","centrosomal protein 89 [Source:MGI Symbol;Acc:MGI:1919390]"
"449","ENSMUSG00000023087",0.0525777795516002,-269.273475755143,0.609,1,1,"Noct","nocturnin [Source:MGI Symbol;Acc:MGI:109382]"
"450","ENSMUSG00000023089",0.0970687042265423,251.423720904327,0.522,1,1,"Ndufa5","NADH:ubiquinone oxidoreductase subunit A5 [Source:MGI Symbol;Acc:MGI:1915452]"
"451","ENSMUSG00000023175",0.0345865591821579,58.1079496671001,0.783,1,1,"Bsg","basigin [Source:MGI Symbol;Acc:MGI:88208]"
"452","ENSMUSG00000023259",0.000163481525493446,-99.9686625485965,0,0.857,0.326963050986893,"Slc26a6","solute carrier family 26, member 6 [Source:MGI Symbol;Acc:MGI:2159728]"
"453","ENSMUSG00000023367",1.33510554849239e-05,-72.9532550410169,0.087,1,0.0267021109698478,"Tmem176a","transmembrane protein 176A [Source:MGI Symbol;Acc:MGI:1913308]"
"454","ENSMUSG00000023571",6.56802449209372e-05,126.816515169752,0.087,1,0.131360489841874,"C1qtnf12","C1q and tumor necrosis factor related 12 [Source:MGI Symbol;Acc:MGI:1914639]"
"455","ENSMUSG00000023791",0.0078739031903869,246.225382543166,0.217,1,1,"Pigx","phosphatidylinositol glycan anchor biosynthesis, class X [Source:MGI Symbol;Acc:MGI:1919334]"
"456","ENSMUSG00000023845",0.0231918702099652,286.047768114566,0.174,0.857,1,"Lnpep","leucyl/cystinyl aminopeptidase [Source:MGI Symbol;Acc:MGI:2387123]"
"457","ENSMUSG00000023868",0.0245405862172412,-2.56886639851423,0,0.286,1,"Pde10a","phosphodiesterase 10A [Source:MGI Symbol;Acc:MGI:1345143]"
"458","ENSMUSG00000023904",0.033254769465691,100.087951045595,0.304,1,1,"Hcfc1r1","host cell factor C1 regulator 1 (XPO1-dependent) [Source:MGI Symbol;Acc:MGI:2663619]"
"459","ENSMUSG00000023913",1.31100220447409e-06,-229.393585723842,0.087,1,0.00262200440894817,"Pla2g7","phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma) [Source:MGI Symbol;Acc:MGI:1351327]"
"460","ENSMUSG00000023919",6.56802449209372e-05,95.058249811706,0.087,1,0.131360489841874,"Cenpq","centromere protein Q [Source:MGI Symbol;Acc:MGI:1933744]"
"461","ENSMUSG00000023921",0.000280781648581201,362.315599571495,0.174,1,0.561563297162401,"Mmut","methylmalonyl-Coenzyme A mutase [Source:MGI Symbol;Acc:MGI:97239]"
"462","ENSMUSG00000023927",0.000364481505420943,314.1877673865,0.13,1,0.728963010841886,"Satb1","special AT-rich sequence binding protein 1 [Source:MGI Symbol;Acc:MGI:105084]"
"463","ENSMUSG00000023940",8.96623580520937e-07,-6.65065620223834,0.043,1,0.00179324716104187,"Sgo1","shugoshin 1 [Source:MGI Symbol;Acc:MGI:1919665]"
"464","ENSMUSG00000023960",2.94212747466977e-06,313.395518613942,0.13,0,0.00588425494933954,"Enpp5","ectonucleotide pyrophosphatase/phosphodiesterase 5 [Source:MGI Symbol;Acc:MGI:1933830]"
"465","ENSMUSG00000023961",0.0233554493660895,0.839024950905459,0.043,0.286,1,"Enpp4","ectonucleotide pyrophosphatase/phosphodiesterase 4 [Source:MGI Symbol;Acc:MGI:2682634]"
"466","ENSMUSG00000023992",0.00014569746032814,272.38332699566,0.13,1,0.291394920656279,"Trem2","triggering receptor expressed on myeloid cells 2 [Source:MGI Symbol;Acc:MGI:1913150]"
"467","ENSMUSG00000024006",0.00662538137499752,-1.95046388324299,0.522,1,1,"Stk38","serine/threonine kinase 38 [Source:MGI Symbol;Acc:MGI:2442572]"
"468","ENSMUSG00000024030",0.0245405862172412,0.506103542209103,0,0.286,1,"Abcg1","ATP binding cassette subfamily G member 1 [Source:MGI Symbol;Acc:MGI:107704]"
"469","ENSMUSG00000024033",4.67863750307938e-07,-32.7374387274864,0.043,1,0.000935727500615876,"Rsph1","radial spoke head 1 homolog (Chlamydomonas) [Source:MGI Symbol;Acc:MGI:1194909]"
"470","ENSMUSG00000024048",0.277687023628956,139.381878239221,0.696,1,1,"Myl12a","myosin, light chain 12A, regulatory, non-sarcomeric [Source:MGI Symbol;Acc:MGI:1914518]"
"471","ENSMUSG00000024052",0.397182554892286,53.176597038007,0.087,0.429,1,"Lpin2","lipin 2 [Source:MGI Symbol;Acc:MGI:1891341]"
"472","ENSMUSG00000024054",7.07955183042128e-05,-82.8478543506306,0.13,1,0.141591036608426,"Smchd1","SMC hinge domain containing 1 [Source:MGI Symbol;Acc:MGI:1921605]"
"473","ENSMUSG00000024063",6.56802449209372e-05,203.728825268729,0.087,1,0.131360489841874,"Lbh","limb-bud and heart [Source:MGI Symbol;Acc:MGI:1925139]"
"474","ENSMUSG00000024083",0.0220986272221811,476.273369367802,0.304,1,1,"Pja2","praja ring finger ubiquitin ligase 2 [Source:MGI Symbol;Acc:MGI:2159342]"
"475","ENSMUSG00000024084",0.00131635393254988,249.108175413582,0.043,0.857,1,"Qpct","glutaminyl-peptide cyclotransferase (glutaminyl cyclase) [Source:MGI Symbol;Acc:MGI:1917786]"
"476","ENSMUSG00000024087",0.0736809134567376,403.597325383575,0.261,0.857,1,"Cyp1b1","cytochrome P450, family 1, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88590]"
"477","ENSMUSG00000024109",0.00240390123741521,84.6799154158413,0.261,1,1,"Nrxn1","neurexin I [Source:MGI Symbol;Acc:MGI:1096391]"
"478","ENSMUSG00000024140",0.00727687514254832,Inf,0.609,1,1,"Epas1","endothelial PAS domain protein 1 [Source:MGI Symbol;Acc:MGI:109169]"
"479","ENSMUSG00000024168",0.00121591981317712,95.6624138099355,0.174,1,1,"Tmem204","transmembrane protein 204 [Source:MGI Symbol;Acc:MGI:3039635]"
"480","ENSMUSG00000024170",0.00160114736355938,-58.5831105508906,0.217,1,1,"Telo2","telomere maintenance 2 [Source:MGI Symbol;Acc:MGI:1918968]"
"481","ENSMUSG00000024182",1.0112826933069e-05,421.678231913813,0.087,1,0.020225653866138,"Axin1","axin 1 [Source:MGI Symbol;Acc:MGI:1096327]"
"482","ENSMUSG00000024194",0.0464296703681153,320.748204501438,0.348,1,1,"Cuta","cutA divalent cation tolerance homolog [Source:MGI Symbol;Acc:MGI:1914925]"
"483","ENSMUSG00000024212",0.000330274004117296,-9.71581572675102,0.043,0.143,0.660548008234591,"Mllt1","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 1 [Source:MGI Symbol;Acc:MGI:1927238]"
"484","ENSMUSG00000024222",0.000163481525493446,-1.07530592117604,0,0.857,0.326963050986893,"Fkbp5","FK506 binding protein 5 [Source:MGI Symbol;Acc:MGI:104670]"
"485","ENSMUSG00000024235",1,55.5791465276163,0.13,0.571,1,"Map3k8","mitogen-activated protein kinase kinase kinase 8 [Source:MGI Symbol;Acc:MGI:1346878]"
"486","ENSMUSG00000024238",0.521230686000394,Inf,0.696,0.714,1,"Zeb1","zinc finger E-box binding homeobox 1 [Source:MGI Symbol;Acc:MGI:1344313]"
"487","ENSMUSG00000024261",0.01728381104824,31.5232243536221,0.217,0.857,1,"Syt4","synaptotagmin IV [Source:MGI Symbol;Acc:MGI:101759]"
"488","ENSMUSG00000024271",0.00160114736355938,-398.779860052278,0.217,0.143,1,"Elp2","elongator acetyltransferase complex subunit 2 [Source:MGI Symbol;Acc:MGI:1889642]"
"489","ENSMUSG00000024290",0.0409660866235473,292.605713734601,0.348,1,1,"Rock1","Rho-associated coiled-coil containing protein kinase 1 [Source:MGI Symbol;Acc:MGI:107927]"
"490","ENSMUSG00000024294",0.600229838269,26.9964373466772,0.348,0.571,1,"Mib1","mindbomb E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:2443157]"
"491","ENSMUSG00000024312",4.26305412821047e-06,370.506511250707,0.043,1,0.00852610825642094,"Wdr46","WD repeat domain 46 [Source:MGI Symbol;Acc:MGI:1931871]"
"492","ENSMUSG00000024357",0.0354073631624778,-89.6356796558591,0.13,0.286,1,"Sil1","endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1932040]"
"493","ENSMUSG00000024360",0.183942078844349,499.096451368992,0.217,0.429,1,"Etf1","eukaryotic translation termination factor 1 [Source:MGI Symbol;Acc:MGI:2385071]"
"494","ENSMUSG00000024381",0.000945769688241476,58.1773621151092,0.261,1,1,"Bin1","bridging integrator 1 [Source:MGI Symbol;Acc:MGI:108092]"
"495","ENSMUSG00000024395",0.0252464069515273,0.628808091847643,0.087,0.286,1,"Lims2","LIM and senescent cell antigen like domains 2 [Source:MGI Symbol;Acc:MGI:2385067]"
"496","ENSMUSG00000024397",0.000565425316458617,181.778394239667,0.13,1,1,"Aif1","allograft inflammatory factor 1 [Source:MGI Symbol;Acc:MGI:1343098]"
"497","ENSMUSG00000024420",0.0194178973158629,30.3759394169946,0.13,0.286,1,"Zfp521","zinc finger protein 521 [Source:MGI Symbol;Acc:MGI:95459]"
"498","ENSMUSG00000024427",0.000179728546605454,-10.80359857362,0.174,1,0.359457093210908,"Spry4","sprouty RTK signaling antagonist 4 [Source:MGI Symbol;Acc:MGI:1345144]"
"499","ENSMUSG00000024431",0.879173162907698,23.7952704933884,0.478,0.714,1,"Nr3c1","nuclear receptor subfamily 3, group C, member 1 [Source:MGI Symbol;Acc:MGI:95824]"
"500","ENSMUSG00000024446",0.0016879453823057,-147.417340719116,0.304,1,1,"Rpp21","ribonuclease P 21 subunit [Source:MGI Symbol;Acc:MGI:1914926]"
"501","ENSMUSG00000024451",4.26305412821047e-06,49.293551334575,0.043,1,0.00852610825642094,"Arap3","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3 [Source:MGI Symbol;Acc:MGI:2147274]"
"502","ENSMUSG00000024457",0.007523069886988,155.19216175732,0.348,1,1,"Trim26","tripartite motif-containing 26 [Source:MGI Symbol;Acc:MGI:1337056]"
"503","ENSMUSG00000024479",0.000670528192879289,-2.6010521203376,0.043,0.857,1,"Mal2","mal, T cell differentiation protein 2 [Source:MGI Symbol;Acc:MGI:2146021]"
"504","ENSMUSG00000024483",0.334614890879338,30.0483280514572,0.174,0.429,1,"Ankhd1","ankyrin repeat and KH domain containing 1 [Source:MGI Symbol;Acc:MGI:1921733]"
"505","ENSMUSG00000024511",1.2183152937176e-07,-2.48078827808158,0,1,0.00024366305874352,"Rab27b","RAB27B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1931295]"
"506","ENSMUSG00000024517",4.26305412821047e-06,70.3466718449146,0.043,1,0.00852610825642094,"Grp","gastrin releasing peptide [Source:MGI Symbol;Acc:MGI:95833]"
"507","ENSMUSG00000024542",1.2183152937176e-07,-2.68275290291109,0,1,0.00024366305874352,"Cep192","centrosomal protein 192 [Source:MGI Symbol;Acc:MGI:1918049]"
"508","ENSMUSG00000024580",0.412875083886247,-104.269026211995,0.043,0.429,1,"Grpel2","GrpE-like 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1334416]"
"509","ENSMUSG00000024592",0.00131635393254988,57.7333473468881,0.043,0.857,1,"C330018D20Rik","RIKEN cDNA C330018D20 gene [Source:MGI Symbol;Acc:MGI:1924672]"
"510","ENSMUSG00000024598",0.0624806125288158,Inf,0.304,1,1,"Fbn2","fibrillin 2 [Source:MGI Symbol;Acc:MGI:95490]"
"511","ENSMUSG00000024620",0.0368449300251866,Inf,0.609,1,1,"Pdgfrb","platelet derived growth factor receptor, beta polypeptide [Source:MGI Symbol;Acc:MGI:97531]"
"512","ENSMUSG00000024621",0.0020057319128716,2.9273222904614,0.261,1,1,"Csf1r","colony stimulating factor 1 receptor [Source:MGI Symbol;Acc:MGI:1339758]"
"513","ENSMUSG00000024640",0.032226202679984,-38.6228883397976,0.043,0.286,1,"Psat1","phosphoserine aminotransferase 1 [Source:MGI Symbol;Acc:MGI:2183441]"
"514","ENSMUSG00000024644",4.26305412821047e-06,69.2854137000029,0.043,1,0.00852610825642094,"Cndp2","CNDP dipeptidase 2 (metallopeptidase M20 family) [Source:MGI Symbol;Acc:MGI:1913304]"
"515","ENSMUSG00000024650",0.0666176229110775,479.564932263385,0.348,1,1,"Slc22a6","solute carrier family 22 (organic anion transporter), member 6 [Source:MGI Symbol;Acc:MGI:892001]"
"516","ENSMUSG00000024660",1.2183152937176e-07,-18.3423724480768,0,1,0.00024366305874352,"Incenp","inner centromere protein [Source:MGI Symbol;Acc:MGI:1313288]"
"517","ENSMUSG00000024664",0.260474606603469,81.2323536393956,0.435,0.857,1,"Fads3","fatty acid desaturase 3 [Source:MGI Symbol;Acc:MGI:1928740]"
"518","ENSMUSG00000024683",0.000163481525493446,0.470300059249388,0,0.143,0.326963050986893,"Mrpl16","mitochondrial ribosomal protein L16 [Source:MGI Symbol;Acc:MGI:2137219]"
"519","ENSMUSG00000024812",0.37571999058265,177.717565263002,0.217,0.714,1,"Tjp2","tight junction protein 2 [Source:MGI Symbol;Acc:MGI:1341872]"
"520","ENSMUSG00000024841",0.318989734394385,526.075783602524,0.217,0.429,1,"Eif1ad","eukaryotic translation initiation factor 1A domain containing [Source:MGI Symbol;Acc:MGI:1917110]"
"521","ENSMUSG00000024858",0.000330274004117296,-104.41617252512,0.043,0.143,0.660548008234591,"Grk2","G protein-coupled receptor kinase 2 [Source:MGI Symbol;Acc:MGI:87940]"
"522","ENSMUSG00000024902",0.000114915939251981,146.470227746748,0.13,1,0.229831878503962,"Mrpl11","mitochondrial ribosomal protein L11 [Source:MGI Symbol;Acc:MGI:2137215]"
"523","ENSMUSG00000024924",2.39198678484554e-06,-7.13483410113133,0.087,1,0.00478397356969108,"Vldlr","very low density lipoprotein receptor [Source:MGI Symbol;Acc:MGI:98935]"
"524","ENSMUSG00000024927",0.725879874752738,-64.2034205867589,0.13,0.571,1,"Rela","v-rel reticuloendotheliosis viral oncogene homolog A (avian) [Source:MGI Symbol;Acc:MGI:103290]"
"525","ENSMUSG00000024962",0.00854889610133132,121.390355897088,0.13,0.857,1,"Vegfb","vascular endothelial growth factor B [Source:MGI Symbol;Acc:MGI:106199]"
"526","ENSMUSG00000024963",3.91623237269882e-05,298.788997348821,0.087,1,0.0783246474539764,"Dnajc4","DnaJ heat shock protein family (Hsp40) member C4 [Source:MGI Symbol;Acc:MGI:1927346]"
"527","ENSMUSG00000024966",0.00926638844256218,9.03572566644048,0.217,1,1,"Stip1","stress-induced phosphoprotein 1 [Source:MGI Symbol;Acc:MGI:109130]"
"528","ENSMUSG00000024974",0.0360573520455031,268.536244024229,0.348,1,1,"Smc3","structural maintenance of chromosomes 3 [Source:MGI Symbol;Acc:MGI:1339795]"
"529","ENSMUSG00000024976",0.0006606997025629,369.801239893572,0.174,0.143,1,"Shoc2","Shoc2, leucine rich repeat scaffold protein [Source:MGI Symbol;Acc:MGI:1927197]"
"530","ENSMUSG00000024999",0.00179867365938012,486.808273330705,0.174,1,1,"Noc3l","NOC3 like DNA replication regulator [Source:MGI Symbol;Acc:MGI:1932610]"
"531","ENSMUSG00000025047",0.00138489106134012,501.743578679316,0.261,1,1,"Pdcd11","programmed cell death 11 [Source:MGI Symbol;Acc:MGI:1341788]"
"532","ENSMUSG00000025049",4.26305412821047e-06,11.5045598973962,0.043,1,0.00852610825642094,"Taf5","TATA-box binding protein associated factor 5 [Source:MGI Symbol;Acc:MGI:2442144]"
"533","ENSMUSG00000025137",0.000707502707372557,-8.79930328415363,0.087,0.857,1,"Pcyt2","phosphate cytidylyltransferase 2, ethanolamine [Source:MGI Symbol;Acc:MGI:1915921]"
"534","ENSMUSG00000025138",2.30267640424493e-05,83.2720269061222,0.087,1,0.0460535280848986,"Sirt7","sirtuin 7 [Source:MGI Symbol;Acc:MGI:2385849]"
"535","ENSMUSG00000025151",0.0944864510003314,570.403114298704,0.478,0.429,1,"Maged1","melanoma antigen, family D, 1 [Source:MGI Symbol;Acc:MGI:1930187]"
"536","ENSMUSG00000025173",0.0108533504114462,145.346450414511,0.261,0.857,1,"Wdr45b","WD repeat domain 45B [Source:MGI Symbol;Acc:MGI:1914090]"
"537","ENSMUSG00000025207",0.0194178973158629,1.99126743061605,0.13,0.286,1,"Sema4g","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G [Source:MGI Symbol;Acc:MGI:1347047]"
"538","ENSMUSG00000025245",0.955849179243371,-34.9582368646472,0.217,0.571,1,"Lztfl1","leucine zipper transcription factor-like 1 [Source:MGI Symbol;Acc:MGI:1934860]"
"539","ENSMUSG00000025260",0.000179728546605454,135.577410975451,0.174,1,0.359457093210908,"Hsd17b10","hydroxysteroid (17-beta) dehydrogenase 10 [Source:MGI Symbol;Acc:MGI:1333871]"
"540","ENSMUSG00000025261",0.0032926853939414,215.599403207923,0.478,1,1,"Huwe1","HECT, UBA and WWE domain containing 1 [Source:MGI Symbol;Acc:MGI:1926884]"
"541","ENSMUSG00000025283",0.0929202862964823,37.9361962849218,0.261,0.857,1,"Sat1","spermidine/spermine N1-acetyl transferase 1 [Source:MGI Symbol;Acc:MGI:98233]"
"542","ENSMUSG00000025351",0.325672446510436,Inf,0.783,1,1,"Cd63","CD63 antigen [Source:MGI Symbol;Acc:MGI:99529]"
"543","ENSMUSG00000025352",0.266882889502186,158.644491204665,0.13,0.429,1,"Gdf11","growth differentiation factor 11 [Source:MGI Symbol;Acc:MGI:1338027]"
"544","ENSMUSG00000025357",1.2183152937176e-07,-3.34384868316775,0,1,0.00024366305874352,"Dgka","diacylglycerol kinase, alpha [Source:MGI Symbol;Acc:MGI:102952]"
"545","ENSMUSG00000025364",6.56802449209372e-05,85.4509128462882,0.087,1,0.131360489841874,"Pa2g4","proliferation-associated 2G4 [Source:MGI Symbol;Acc:MGI:894684]"
"546","ENSMUSG00000025373",1.0112826933069e-05,-5.87558871315334,0.087,1,0.020225653866138,"Rnf41","ring finger protein 41 [Source:MGI Symbol;Acc:MGI:1914838]"
"547","ENSMUSG00000025384",0.00166228150985914,-156.455668397892,0.087,0.857,1,"Faap100","Fanconi anemia core complex associated protein 100 [Source:MGI Symbol;Acc:MGI:1919135]"
"548","ENSMUSG00000025466",0.021556815679941,134.594930066457,0.087,0.286,1,"Fuom","fucose mutarotase [Source:MGI Symbol;Acc:MGI:1916314]"
"549","ENSMUSG00000025475",0.000163481525493446,-44.3732265242153,0,0.143,0.326963050986893,"Adgra1","adhesion G protein-coupled receptor A1 [Source:MGI Symbol;Acc:MGI:1277167]"
"550","ENSMUSG00000025491",0.385835164789076,-Inf,0.261,0.429,1,"Ifitm1","interferon induced transmembrane protein 1 [Source:MGI Symbol;Acc:MGI:1915963]"
"551","ENSMUSG00000025492",0.426479846659002,Inf,0.609,1,1,"Ifitm3","interferon induced transmembrane protein 3 [Source:MGI Symbol;Acc:MGI:1913391]"
"552","ENSMUSG00000025510",0.00926638844256218,40.2340496568127,0.217,1,1,"Cd151","CD151 antigen [Source:MGI Symbol;Acc:MGI:1096360]"
"553","ENSMUSG00000025525",0.0245405862172412,-40.7157013747238,0,0.286,1,"Apool","apolipoprotein O-like [Source:MGI Symbol;Acc:MGI:1915367]"
"554","ENSMUSG00000025531",6.56802449209372e-05,407.753026703331,0.087,1,0.131360489841874,"Chm","choroidermia (RAB escort protein 1) [Source:MGI Symbol;Acc:MGI:892979]"
"555","ENSMUSG00000025555",0.334614890879338,-214.495109055573,0.174,0.429,1,"Farp1","FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived) [Source:MGI Symbol;Acc:MGI:2446173]"
"556","ENSMUSG00000025558",0.364332894613332,-1.3559261306962,0.087,0.429,1,"Dock9","dedicator of cytokinesis 9 [Source:MGI Symbol;Acc:MGI:106321]"
"557","ENSMUSG00000025591",1,57.9745023578312,0.261,0.571,1,"Tma16","translation machinery associated 16 [Source:MGI Symbol;Acc:MGI:1913532]"
"558","ENSMUSG00000025616",0.228063950787722,176.251951438714,0.348,0.857,1,"Usp16","ubiquitin specific peptidase 16 [Source:MGI Symbol;Acc:MGI:1921362]"
"559","ENSMUSG00000025666",0.306962411275424,275.563184944967,0.174,0.714,1,"Tmem47","transmembrane protein 47 [Source:MGI Symbol;Acc:MGI:2177570]"
"560","ENSMUSG00000025723",1.2183152937176e-07,-7.59564191640183,0,1,0.00024366305874352,"Nmb","neuromedin B [Source:MGI Symbol;Acc:MGI:1915289]"
"561","ENSMUSG00000025757",1.75644772845164e-05,90.9781158231247,0.087,1,0.0351289545690328,"Hspa4l","heat shock protein 4 like [Source:MGI Symbol;Acc:MGI:107422]"
"562","ENSMUSG00000025764",1.0112826933069e-05,510.265953057237,0.087,1,0.020225653866138,"Jade1","jade family PHD finger 1 [Source:MGI Symbol;Acc:MGI:1925835]"
"563","ENSMUSG00000025780",0.0310254532411394,9.10677428969535,0.174,0.857,1,"Itih5","inter-alpha (globulin) inhibitor H5 [Source:MGI Symbol;Acc:MGI:1925751]"
"564","ENSMUSG00000025810",0.442945019008512,-86.1013578460087,0.435,0.714,1,"Nrp1","neuropilin 1 [Source:MGI Symbol;Acc:MGI:106206]"
"565","ENSMUSG00000025812",0.46061521370521,-130.286675759426,0.174,0.429,1,"Pard3","par-3 family cell polarity regulator [Source:MGI Symbol;Acc:MGI:2135608]"
"566","ENSMUSG00000025816",0.000566573600142417,-178.385366392132,0.087,0.143,1,"Sec61a2","Sec61, alpha subunit 2 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1931071]"
"567","ENSMUSG00000025854",7.60313006495198e-05,Inf,0.261,1,0.15206260129904,"Fam20c","family with sequence similarity 20, member C [Source:MGI Symbol;Acc:MGI:2136853]"
"568","ENSMUSG00000025878",0.00650022578720518,16.0592774964162,0.087,0.857,1,"Uimc1","ubiquitin interaction motif containing 1 [Source:MGI Symbol;Acc:MGI:103185]"
"569","ENSMUSG00000025892",0.00108915079562722,152.970954979357,0.217,0.143,1,"Gria4","glutamate receptor, ionotropic, AMPA4 (alpha 4) [Source:MGI Symbol;Acc:MGI:95811]"
